num_modules,num_memory_regions,num_private_regions,num_executable_regions,num_rw_regions,num_rx_regions,num_threads,num_handles,cpu_usage,working_set_mb,private_bytes_mb,io_read_mb,io_write_kb,entropy_mean,entropy_max,has_mz_header,has_pe_header,cross_process_writes_count,api_writeprocessmemory_count,api_createremotethread_count,ntqueueapc_present
68,707,311,26,360,0,57,737,0.0,104.4909,0.14,0.0,0.0,-1,-1,0,0,0,4,0,1
76,1936,142,0,1,0,52,748,0.2911,19.8767,187.3108,1105.6634,1474319.9409,-1,-1,0,0,0,9,0,1
85,169,153,0,72,0,51,175,0.0525,0.09,68.5661,0.0,0.0,-1,-1,0,0,2,0,0,1
22,900,356,3,366,0,50,260,0.0,15.4851,184.9261,0.0,0.0,-1,-1,0,0,3,2,0,1
63,439,85,0,1,2,10,386,0.0,37.1107,0.14,422.8488,0.0,-1,-1,0,0,2,5,0,1
68,577,1,0,17,1,5,431,0.8263,31.9378,16.1784,455.2802,0.0,-1,-1,0,0,0,0,0,1
89,396,87,6,20,0,8,488,1.0183,84.5446,34.9537,0.0,0.0,-1,-1,0,0,1,4,0,1
51,306,1,2,91,0,8,199,0.4995,0.09,0.14,0.0,0.0,-1,-1,0,0,7,4,0,1
51,626,63,0,73,0,6,290,0.3963,0.09,3.9831,480.5733,0.0,-1,-1,0,0,1,4,0,1
59,741,82,0,654,22,1,289,0.0,21.8304,513.2096,602.3985,5242880,-1,-1,0,0,1,4,0,1
64,409,29,0,335,0,33,252,0.099,614.7295,0.14,1846.8649,0.0,-1,-1,0,0,0,5,0,1
63,708,68,0,77,2,6,201,0.1819,0.09,23.1202,90.3481,1481791.4105,-1,-1,0,0,2,0,0,1
38,1090,1,0,43,6,16,227,0.0,47.4759,0.14,821.1559,0.0,-1,-1,0,0,0,7,0,1
40,530,171,0,1286,0,10,193,0.0,110.755,0.14,1946.6441,5242880,-1,-1,0,0,4,5,0,1
63,2754,75,2,92,2,244,155,3.1059,0.09,412.2313,0.0,717901.2253,-1,-1,1,1,17,11,1,1
76,205,509,0,1,0,13,360,0.0,0.09,0.14,442.4387,5242880,-1,-1,0,0,1,3,0,1
59,2723,1,0,141,0,6,197,0.0765,84.8262,154.0594,733.3544,2521157.0881,-1,-1,0,0,1,23,0,1
89,1200,644,0,194,4,20,403,0.0,0.09,0.14,371.3229,457286.583,-1,-1,0,0,1,4,0,1
106,827,211,3,77,7,2,373,0.0,83.5892,9.8202,336.8355,1716122.996,-1,-1,0,0,1,6,0,1
96,963,1,0,1,4,6,1,0.0,0.09,81.9544,0.0,0.0,-1,-1,0,0,5,3,0,1
62,587,1,0,153,0,7,563,1.3944,54.3644,0.14,0.0,0.0,-1,-1,0,0,0,3,0,1
74,564,55,0,40,0,11,223,0.0,0.09,0.14,0.0,0.0,-1,-1,0,0,0,6,0,1
62,994,171,4,70,0,3,271,0.6903,113.134,0.14,595.0787,5242880,-1,-1,0,0,2,1,0,1
67,755,118,0,97,0,6,327,1.12,0.09,0.14,200.8287,5023055.1565,-1,-1,0,0,0,4,0,1
45,803,166,0,1,0,93,296,0.0,142.5824,0.14,993.9979,0.0,-1,-1,0,0,2,5,0,1
61,66,244,0,1,6,5,414,1.8007,0.09,0.14,0.0,0.0,-1,-1,0,0,0,9,0,1
53,1041,1023,0,125,0,5,352,0.014,0.09,801.0049,0.0,0.0,-1,-1,0,0,1,1,0,1
137,752,82,0,107,0,12,1455,0.1202,0.09,0.14,418.7344,0.0,-1,-1,0,0,0,8,0,1
61,696,1,3,86,0,244,268,0.5361,120.6888,171.9128,2243.9017,3466217.0004,-1,-1,1,1,6,15,1,1
43,1107,40,24,652,18,46,360,0.0,157.0103,218.9561,0.0,0.0,2.632,5.7012,0,0,0,3,0,1
38,610,288,12,164,10,1,1821,0.2017,0.09,123.853,627.0739,0.0,0.7873,6.4613,0,0,1,4,0,1
71,546,98,35,92,14,6,1423,0.0,200.7248,603.2089,0.0,0.0,2.1967,0.0,0,0,0,0,0,1
54,320,264,10,66,14,43,304,0.8747,0.09,57.3674,146.156,0.0,1.0224,5.9889,0,0,0,3,0,1
56,322,136,19,1,0,7,281,0.0,517.1739,0.14,0.0,0.0,1.6379,7.0961,0,0,2,3,0,1
34,502,29,17,52,15,31,365,0.5131,118.8347,0.14,0.0,2545074.6873,1.5142,3.2413,0,0,6,2,0,1
57,1694,38,11,25,15,23,135,0.0,95.0811,50.901,127.9851,4292997.9056,1.46,6.5397,0,0,0,5,0,1
73,379,1,0,62,14,9,864,0.5088,0.09,1.963,0.0,1845592.4098,3.3583,6.4709,0,0,2,7,0,1
34,389,319,17,1,0,6,610,0.0,263.9073,1097.5549,0.0,0.0,0.2159,6.7803,0,0,2,5,0,1
70,109,1,6,1,15,7,318,1.1269,151.7691,267.5651,602.2441,0.0,2.1821,4.8496,0,0,1,0,0,1
22,1238,141,19,1,16,4,128,0.0,97.2628,170.2025,714.998,0.0,1.1325,6.191,0,0,2,8,0,1
188,468,528,3,139,0,342,267,0.2901,59.2453,286.1771,0.0,878432.0033,7.1283,7.6502,0,1,11,15,1,1
37,533,299,15,15,0,2,196,0.6125,230.8165,175.2508,2824.2604,5242880,1.1594,7.1775,0,0,0,0,0,1
54,555,355,14,1,18,4,249,0.3122,161.5562,0.14,376.7065,0.0,1.527,6.5518,0,0,1,3,0,1
46,754,101,14,53,16,7,300,0.0,62.4533,0.14,0.0,0.0,1.1663,0.3468,0,0,5,7,0,1
127,788,20,19,77,13,34,274,0.0,182.2545,0.14,0.0,0.0,1.2507,6.3016,0,0,0,1,0,1
45,715,143,20,105,9,8,251,0.9014,156.2621,67.851,0.0,2542588.432,0.6342,6.1902,0,0,2,2,0,1
45,890,1,2,1,14,12,1,0.3816,329.6053,85.7242,0.0,1890473.6389,3.9533,7.1222,0,0,0,0,0,1
55,768,15,15,109,14,7,372,0.2432,138.3654,0.14,1061.6013,0.0,1.0026,5.8894,0,0,2,6,0,1
58,584,120,26,43,11,4,154,0.0,0.09,77.5954,984.4294,0.0,1.3509,5.9296,0,0,2,3,0,1
57,603,42,18,29,13,5,145,0.116,118.3402,20.5527,751.8894,0.0,1.2473,0.8132,0,0,1,3,0,1
25,944,1,11,120,10,13,459,0.0,164.9811,0.14,1458.7713,684563.1014,1.2424,7.1305,0,0,7,4,0,1
41,537,1,13,31,13,2,411,0.0206,846.6421,0.14,5320.9947,0.0,1.291,6.3209,0,0,1,14,0,1
44,1,56,13,70,15,1,367,0.0,67.3938,187.6685,184.0772,0.0,0.8553,6.5178,0,0,0,4,0,1
38,781,104,15,266,14,49,1,0.0,107.6883,35.323,0.0,5242880,1.7422,6.1563,0,0,2,1,0,1
43,3164,32,0,38,1,8,418,0.0,81.1625,0.14,0.0,0.0,-1,-1,0,0,0,3,0,1
101,211,34,0,177,2,4,440,0.0489,10.2401,0.14,582.8653,5242880,-1,-1,0,0,2,3,0,1
61,445,707,0,27,0,4,429,0.0716,31.3001,901.5557,0.0,2256050.2577,-1,-1,0,0,2,3,0,1
191,1,47,5,1,0,35,252,0.0,0.09,0.14,801.8355,0.0,-1,-1,0,0,1,3,0,1
49,516,32,26,38,0,1,228,0.1323,0.09,5.7023,0.0,5242880,-1,-1,0,0,1,4,0,1
50,344,22,0,57,0,2,505,0.0,54.3798,0.14,0.0,0.0,-1,-1,0,0,1,3,0,1
69,2,1,2,1,0,30,243,0.0,56.112,93.5744,1391.0699,2834491.8468,-1,-1,0,0,2,1,0,1
47,562,162,0,92,14,4,2570,0.2591,300.9588,0.14,158.5598,0.0,-1,-1,0,0,2,0,0,1
55,217,28,8,1,1,1,322,0.0,0.09,0.14,0.0,0.0,-1,-1,0,0,2,2,0,1
66,542,1,0,1,9,1,456,0.255,33.7583,0.14,27.6672,4354117.9981,-1,-1,0,0,4,3,0,1
47,548,1,5,29,2,4,487,0.0,295.0932,0.14,130.8135,0.0,-1,-1,0,0,1,5,0,1
61,1084,1,2,136,0,1,353,0.0,469.6961,0.14,424.8106,386517.6285,-1,-1,0,0,4,5,0,1
161,360,44,2,1,0,1,505,0.611,0.09,0.14,760.8866,0.0,-1,-1,0,0,1,5,0,1
69,682,1,5,276,0,5,428,0.0,70.8569,77.4962,0.0,432800.2355,-1,-1,0,0,9,0,0,1
51,546,1,0,108,0,1,381,0.0,338.0831,80.0146,0.0,0.0,-1,-1,0,0,4,0,0,1
44,408,1,2,1,0,6,313,0.0,0.09,0.14,1791.5708,511024.4452,-1,-1,0,0,1,0,0,1
37,525,1,0,1,1,1,344,0.0,0.09,0.14,0.0,0.0,-1,-1,0,0,1,1,0,1
45,540,61,0,133,0,7,567,0.3902,171.3541,2.6287,462.8841,0.0,-1,-1,0,0,1,0,0,1
63,182,1,1,22,5,3,429,2.6009,0.09,165.722,0.0,0.0,-1,-1,0,0,6,30,0,1
57,638,18,27,13,0,7,548,0.0,0.09,553.877,0.0,1004147.1517,-1,-1,0,0,2,5,0,1
35,433,1,4,59,5,26,399,0.0,0.09,483.3537,0.0,0.0,-1,-1,0,0,1,2,0,1
85,265,16,6,77,11,3,100,0.0,208.1964,0.14,0.0,5242880,-1,-1,0,0,2,5,0,1
60,499,363,0,1,0,1,297,0.0,255.0238,0.14,1071.6055,407788.3542,-1,-1,0,0,1,9,0,1
37,131,1,0,1,0,3,1,0.0,21.3718,0.14,39.095,0.0,-1,-1,0,0,3,7,0,1
42,936,105,2,6,0,5,325,0.3344,0.09,0.14,173.1495,718808.2089,-1,-1,0,0,1,5,0,1
41,675,159,4,132,0,367,197,0.0,140.3967,0.14,0.0,4545245.0829,-1,-1,1,1,20,9,1,1
84,649,176,1,472,0,50,319,0.1311,137.0272,1005.3227,6600.721,2382849.2762,-1,-1,0,0,3,5,0,1
22,511,50,0,158,1,36,1732,0.1856,0.09,190.4573,1550.0155,5242880,-1,-1,0,0,0,0,0,1
42,1810,102,2,211,8,51,428,0.3498,0.09,18.9307,0.0,0.0,-1,-1,0,0,0,3,0,1
134,455,29,0,99,2,27,18,0.0,71.8452,349.5199,909.3554,883265.578,-1,-1,0,0,0,5,0,1
27,516,194,22,64,10,35,333,0.5807,0.09,170.486,0.0,0.0,-1,-1,0,0,4,6,0,1
41,304,216,6,1189,1,38,378,0.0009,21.3854,10.9079,0.0,153841.0471,-1,-1,0,0,1,8,0,1
37,408,95,21,11,2,40,245,0.047,64.7775,10.7781,346.8568,0.0,-1,-1,0,0,0,3,0,1
55,671,72,0,153,4,34,476,0.7404,122.6071,461.0647,95.0245,0.0,-1,-1,0,0,3,0,0,1
30,662,82,0,64,5,43,366,0.0,263.6627,250.9414,6935.9258,0.0,-1,-1,0,0,4,0,0,1
21,1601,22,0,100,0,1,202,0.0,16.8543,0.14,83.6919,0.0,-1,-1,0,0,0,2,0,1
52,512,129,0,1,0,38,378,0.3175,104.0679,0.14,225.4944,5242880,-1,-1,0,0,3,8,0,1
36,237,55,11,73,0,39,239,0.169,17.045,0.14,0.0,1702738.7033,-1,-1,0,0,1,0,0,1
38,449,17,0,24,0,33,384,1.3485,232.2726,0.14,0.0,5242880,-1,-1,0,0,2,7,0,1
36,1,291,0,14,0,45,268,0.8476,171.3049,106.6048,0.0,0.0,-1,-1,0,0,2,0,0,1
12,627,49,9,20,3,42,370,0.1795,33.4341,837.8786,1694.9637,1740093.6744,-1,-1,0,0,2,4,0,1
36,295,356,2,91,0,33,371,0.4594,0.09,0.14,1756.4213,5242880,-1,-1,0,0,11,5,0,1
34,573,105,0,134,0,22,225,0.082,0.09,0.14,118.8215,2638671.1754,-1,-1,0,0,2,4,0,1
34,872,216,5,102,5,44,426,0.4153,425.1537,0.14,1663.3724,0.0,-1,-1,0,0,0,5,0,1
189,408,114,0,162,1,40,129,0.0505,0.09,0.14,4241.9783,3845281.6212,-1,-1,0,0,1,4,0,1
39,1026,542,0,559,0,1,207,0.0,356.7715,0.14,857.879,0.0,-1,-1,0,0,1,3,0,1
48,553,65,4,49,0,37,85,0.0,55.2887,103.4873,0.0,409937.0425,-1,-1,0,0,2,4,0,1
40,310,11,0,113,0,41,332,0.0,493.7938,52.7612,0.0,2501729.7078,-1,-1,0,0,0,2,0,1
23,791,207,1,57,1,44,546,0.0,0.09,192.3665,427.4114,0.0,-1,-1,0,0,0,6,0,1
43,298,207,5,109,1,40,200,0.0,27.8302,157.1929,135.2175,4567210.6108,-1,-1,0,0,2,0,0,1
131,1929,198,0,668,3,20,875,0.0,416.2061,0.14,0.0,0.0,-1,-1,0,0,3,1,0,1
137,1609,365,2,304,0,345,911,0.0,647.3838,10.0185,0.0,272890.7581,-1,-1,0,0,18,12,1,1
151,2113,358,0,231,5,21,893,0.0,0.09,0.14,1217.2104,0.0,-1,-1,0,0,0,4,0,1
127,2097,453,0,241,8,25,904,0.0,70.9644,0.14,875.7185,4893369.999,-1,-1,0,0,0,1,0,1
142,1742,267,43,254,2,1,831,0.0,77.0981,0.14,0.0,4696062.7048,-1,-1,0,0,1,5,0,1
149,2082,287,4,123,0,23,849,0.1305,766.772,27.0554,158.7963,5242880,-1,-1,0,0,1,7,0,1
148,1954,362,10,290,14,10,908,1.2762,46.6613,13.581,0.0,5242880,-1,-1,0,0,8,11,0,1
132,1619,285,1,284,24,24,931,0.4571,0.09,120.5836,0.0,0.0,-1,-1,0,0,2,4,0,1
135,1440,298,0,353,0,23,751,0.0134,578.2831,0.14,279.3302,0.0,-1,-1,0,0,0,2,0,1
73,1879,369,8,373,1,16,846,0.3431,20.4184,198.0828,0.0,4615930.8118,-1,-1,0,0,0,4,0,1
1,1569,258,0,170,1,26,947,0.0,0.09,336.1089,519.8085,0.0,-1,-1,0,0,5,29,0,1
102,1353,283,2,305,0,24,874,1.1972,0.09,0.14,0.0,545738.2947,-1,-1,0,0,0,0,0,1
136,1322,310,3,225,0,17,839,0.0,161.793,58.0744,0.0,0.0,-1,-1,0,0,1,5,0,1
131,1906,318,1,230,1,21,621,0.2588,115.5055,127.2298,0.0,2569325.7026,-1,-1,0,0,1,9,0,1
120,348,321,0,233,0,12,897,0.7241,0.09,0.14,0.0,0.0,-1,-1,0,0,0,5,0,1
122,1987,240,1,187,1,300,700,0.0,0.09,105.8473,0.0,0.0,-1,-1,0,1,18,11,1,1
143,2164,258,0,667,8,21,557,0.2514,0.09,0.14,1303.3844,0.0,-1,-1,0,0,0,4,0,1
151,1519,691,0,12,1,6,924,0.3787,789.3792,0.14,0.0,1161908.4745,-1,-1,0,0,1,5,0,1
148,1508,408,38,348,0,27,924,0.1374,1139.3488,0.14,0.0,5242880,-1,-1,0,0,0,6,0,1
124,1596,360,2,289,0,15,704,0.9846,5.1814,0.14,0.0,5242880,-1,-1,0,0,0,4,0,1
126,2817,109,0,440,0,26,884,0.0,0.09,62.996,43.0884,0.0,-1,-1,0,0,0,1,0,1
136,1603,444,6,1,0,16,933,0.4587,259.7826,2.6298,267.1164,0.0,-1,-1,0,0,0,0,0,1
154,1699,221,0,350,6,60,319,0.3362,0.09,0.14,787.3687,2186593.1994,-1,-1,0,0,1,4,0,1
105,1937,697,0,316,9,15,646,0.4611,34.228,76.8464,0.0,0.0,-1,-1,0,0,1,0,0,1
137,1847,249,0,1116,0,22,886,0.0941,53.5915,0.14,156.2224,0.0,-1,-1,0,0,3,4,0,1
65,2057,278,30,1,10,24,1330,0.0,149.4686,0.14,0.0,2456499.5563,4.432,6.4777,0,0,2,5,0,1
137,1956,226,17,245,34,25,1,0.0,0.09,62.7315,135.8253,1219948.5785,4.6339,5.3768,0,0,1,5,0,1
125,2368,118,32,1,30,18,1,0.0,0.09,161.8093,74.052,0.0,3.4238,6.549,0,0,0,11,0,1
136,1684,295,32,195,36,25,1320,0.0,153.9898,974.7652,577.0868,5242880,4.7464,6.806,0,0,0,4,0,1
146,1808,195,36,169,32,19,1427,0.8972,80.1271,219.9135,0.0,1972022.8696,4.363,7.1575,0,0,1,6,0,1
134,1745,297,33,157,35,24,1450,0.0,70.8771,49.1926,658.511,195678.7438,4.5723,5.9219,0,0,3,30,0,1
125,1356,181,36,476,32,1,1398,0.0,0.09,0.14,0.0,5242880,5.1825,6.1627,0,0,9,5,0,1
61,1749,247,35,275,34,28,564,0.0,100.6701,38.3702,0.0,651676.7924,4.3981,6.7299,0,0,1,12,0,1
136,1533,265,37,287,11,20,1493,0.111,0.09,208.9736,78.7764,2770285.0307,4.6362,7.1609,0,0,0,5,0,1
125,1953,1,2,192,39,244,1568,0.6244,155.4672,62.6465,0.0,0.0,7.1462,6.5044,0,0,20,9,1,1
134,2067,288,33,171,39,1,1,0.0,135.2444,0.14,301.6702,0.0,3.8932,6.8404,0,0,0,0,0,1
149,1811,187,34,211,33,22,1441,0.7544,47.2456,71.1985,148.196,3556492.9767,1.971,6.3641,0,0,1,4,0,1
48,899,205,33,79,35,24,1449,0.0,69.7714,0.14,0.0,4283467.5295,4.7988,7.1775,0,0,0,7,0,1
145,2127,313,29,160,34,17,1320,0.2548,181.301,0.14,473.4471,0.0,4.5491,1.9463,0,0,1,16,0,1
121,2994,178,31,587,10,13,1383,0.0,818.4809,58.9931,0.0,0.0,4.5189,6.8753,0,0,1,1,0,1
151,1903,818,35,224,39,27,1239,0.2314,63.0571,910.2308,0.0,0.0,2.9283,6.6226,0,0,0,1,0,1
83,1946,170,37,255,32,33,1511,0.9276,0.09,39.909,0.0,1402926.6484,4.5249,7.1775,0,0,2,5,0,1
175,2739,335,21,254,35,31,1301,0.0,180.8856,177.2375,0.0,0.0,1.5205,6.8938,0,0,1,9,0,1
121,2109,1007,0,237,0,18,1249,0.3096,129.1216,111.8699,466.8302,0.0,4.4489,3.3364,0,0,2,4,0,1
52,1681,256,37,309,33,26,1478,0.1237,0.09,32.4182,494.9283,5242880,4.5596,6.9498,0,0,2,5,0,1
166,1360,382,40,63,39,24,1426,0.5666,74.8911,24.5512,0.0,0.0,3.8368,6.9994,0,0,1,10,0,1
151,1,276,32,539,0,24,1346,0.5935,199.9564,189.6335,0.0,0.0,5.1258,6.5198,0,0,0,3,0,1
132,1616,186,32,255,29,1,1362,0.1248,94.0211,0.14,588.8524,1771324.6024,4.4519,6.5236,0,0,9,4,0,1
149,2021,236,32,227,35,17,1402,0.0,82.3411,624.9171,0.0,3855833.2201,4.4025,2.9071,0,0,0,4,0,1
148,3173,361,31,106,36,31,1163,0.0,0.09,0.14,864.6007,5242880,2.708,6.5725,0,0,0,3,0,1
41,1,369,0,107,0,1,1409,0.7896,217.2864,0.14,0.0,5242880,-1,-1,0,0,7,0,0,1
158,464,45,20,1,14,1,210,0.1096,159.8895,0.14,0.0,3962066.2298,-1,-1,0,0,0,2,0,1
1,494,1,3,1,0,379,1239,0.0,0.09,93.3127,2099.1269,0.0,-1,-1,1,1,20,12,1,1
8,21,135,0,201,2,1,1,2.1666,0.09,0.14,252.6118,0.0,-1,-1,0,0,9,5,0,1
36,408,1,1,132,0,11,1,0.0,0.09,104.889,0.0,0.0,-1,-1,0,0,5,7,0,1
133,1,1,5,707,0,5,244,0.4877,0.09,0.14,0.0,0.0,-1,-1,0,0,0,0,0,1
27,508,1,4,1,0,13,114,0.0252,104.1955,71.3037,992.798,0.0,-1,-1,0,0,3,7,0,1
43,428,149,0,1,15,1,107,0.0,17.0603,14.5116,2677.6258,0.0,-1,-1,0,0,1,0,0,1
1,221,1,4,36,10,1,42,0.0,0.1448,0.14,478.7039,603446.8077,-1,-1,0,0,2,6,0,1
7,395,21,0,330,0,5,1,0.944,34.1304,23.198,0.0,0.0,-1,-1,0,0,5,10,0,1
19,295,9,0,1,0,1,142,0.0,74.9949,0.14,0.0,2539856.5741,-1,-1,0,0,2,5,0,1
28,248,25,0,40,16,1,362,2.965,658.2788,138.8501,0.0,0.0,-1,-1,0,0,0,11,0,1
29,376,1,8,46,0,5,92,0.0,61.2262,60.4435,0.0,0.0,-1,-1,0,0,1,3,0,1
8,410,83,0,78,2,7,130,0.0,0.09,124.9174,125.2347,1185480.0069,-1,-1,0,0,0,3,0,1
26,2095,1,0,4,1,6,665,0.0,554.4522,40.9475,0.0,0.0,-1,-1,0,0,2,5,0,1
30,2552,1,1,128,3,4,109,0.0,65.0366,72.7941,0.0,0.0,-1,-1,0,0,1,16,0,1
20,273,17,0,32,0,3,46,0.0,133.6161,0.14,1915.786,749109.9453,-1,-1,0,0,0,6,0,1
27,417,1,0,78,0,2,331,0.2156,0.09,79.2467,728.6017,5242880,-1,-1,0,0,0,0,0,1
31,61,328,2,11,0,1,1,0.4523,0.09,0.14,5738.0626,0.0,-1,-1,0,0,3,7,0,1
43,470,1,0,225,2,4,609,0.368,0.09,0.14,383.6838,3465398.3511,-1,-1,0,0,1,1,0,1
24,1,1,3,289,0,16,764,0.2746,0.09,0.14,213.0809,0.0,-1,-1,0,0,0,7,0,1
16,111,100,1,46,0,6,1,0.3485,0.09,176.7224,0.0,0.0,-1,-1,0,0,2,2,0,1
14,124,70,0,1,1,4,302,0.0,0.09,12.7653,0.0,2367528.1135,-1,-1,0,0,2,2,0,1
24,61,52,6,54,0,3,55,0.0,9.4439,36.6336,0.0,5242880,-1,-1,0,0,7,4,0,1
3,94,84,2,177,0,7,339,0.4352,0.09,7.3111,4625.429,5242880,-1,-1,0,0,1,2,0,1
39,609,56,26,127,0,1,569,0.0,101.0084,0.14,0.0,0.0,-1,-1,0,0,1,3,0,1
34,408,237,1,107,1,1,1518,0.0,0.09,992.4871,0.0,4105820.043,-1,-1,0,0,4,6,0,1
17,296,65,18,1,0,1,679,0.0,67.818,0.14,0.0,0.0,-1,-1,0,0,2,8,0,1
23,632,564,0,58,0,1,375,2.1555,40.3801,0.14,0.0,0.0,-1,-1,0,0,1,4,0,1
46,880,863,45,27,0,1,330,0.2368,46.8669,184.7031,0.0,0.0,-1,-1,0,0,2,4,0,1
143,797,163,0,8,6,3,2086,0.0,57.7054,208.1379,0.0,0.0,-1,-1,0,0,1,3,0,1
61,825,121,7,116,0,18,485,0.0,544.567,231.3069,0.0,0.0,-1,-1,0,0,1,14,0,1
72,1,1,7,74,0,11,449,0.0848,0.09,59.5119,604.897,0.0,-1,-1,0,0,1,11,0,1
39,744,144,0,1,10,1,263,1.2277,0.09,161.9411,0.0,0.0,-1,-1,0,0,0,8,0,1
109,324,1,3,176,0,4,306,0.158,161.3658,14.5088,1946.9497,5242880,-1,-1,0,0,3,10,0,1
134,508,48,0,17,0,11,530,0.0,0.09,116.8655,94.6988,0.0,-1,-1,0,0,1,0,0,1
33,285,114,0,336,0,3,209,1.424,0.09,170.8229,74.82,0.0,-1,-1,0,0,0,3,0,1
40,646,28,0,1,33,4,357,0.0325,0.09,0.14,2504.1274,2580173.4696,-1,-1,0,0,1,4,0,1
115,2018,83,0,538,0,1,350,0.0,47.0695,0.14,0.0,0.0,-1,-1,0,0,1,6,0,1
57,238,131,2,120,2,9,231,0.0,0.09,15.3712,2367.9729,0.0,-1,-1,0,0,0,0,0,1
31,898,5,1,64,6,4,320,3.6107,103.996,0.14,0.0,0.0,-1,-1,0,0,1,3,0,1
48,1181,54,13,48,1,8,433,0.0999,432.9893,64.1365,547.9743,0.0,-1,-1,0,0,1,5,0,1
34,261,26,1,1,5,7,335,0.4762,0.09,0.14,708.4663,0.0,-1,-1,0,0,3,5,0,1
38,866,98,0,37,2,3,248,0.1144,10.5166,0.14,0.0,0.0,-1,-1,0,0,0,2,0,1
47,1276,331,0,40,0,36,436,0.0,33.557,28.8739,410.2608,0.0,-1,-1,0,0,2,2,0,1
186,2419,261,0,668,1,8,208,0.0,0.09,0.14,0.0,0.0,-1,-1,0,0,2,6,0,1
35,447,7,1,113,2,6,351,0.0,0.09,0.14,0.0,0.0,-1,-1,0,0,0,6,0,1
61,439,78,2,114,0,1,237,0.0,0.09,123.0676,0.0,0.0,-1,-1,0,0,2,1,0,1
31,664,49,0,7,0,8,373,0.0463,192.9341,0.14,82.1795,5242880,-1,-1,0,0,1,4,0,1
35,646,1,0,1,1,9,263,2.9481,155.5951,0.14,2026.0404,0.0,-1,-1,0,0,0,6,0,1
170,216,44,0,59,1,6,1,0.2033,334.0307,0.14,380.7676,393498.3904,-1,-1,0,0,1,2,0,1
20,234,99,7,13,0,9,195,0.0,0.09,0.14,1121.5845,0.0,-1,-1,0,0,7,2,0,1
23,3844,23,19,81,5,3,291,0.0,31.1338,0.14,0.0,4638915.3509,-1,-1,0,0,0,0,0,1
20,2640,1,2,94,0,404,180,0.1819,0.09,0.14,0.0,1804493.0781,-1,-1,1,1,19,11,1,1
41,262,99,0,1,1,1,171,0.5021,139.4461,0.14,947.435,0.0,-1,-1,0,0,0,1,0,1
78,238,28,0,38,1,1,254,0.307,124.0463,262.2424,584.8396,676260.588,-1,-1,0,0,0,8,0,1
26,303,54,0,56,15,6,167,0.6434,0.09,76.9729,0.0,1831617.1988,-1,-1,0,0,0,4,0,1
29,547,89,5,11,0,2,1,0.0,0.09,172.1059,668.3012,5242880,-1,-1,0,0,1,8,0,1
32,570,7,2,1,1,2,109,0.0,0.09,85.1957,0.0,5242880,-1,-1,0,0,1,0,0,1
42,616,45,0,61,1,6,358,0.2893,126.9461,0.14,89.4829,0.0,-1,-1,0,0,0,6,0,1
57,268,169,2,140,2,7,105,0.0,0.09,189.1047,1251.2554,0.0,-1,-1,0,0,0,2,0,1
51,96,65,5,44,23,18,1,0.0,502.708,37.2783,0.0,0.0,-1,-1,0,0,4,6,0,1
100,477,79,1,695,0,4,196,0.3018,234.5087,117.5647,862.6487,1362100.4316,-1,-1,0,0,0,4,0,1
35,574,35,0,1,12,2,370,0.2511,0.09,0.14,0.0,0.0,-1,-1,0,0,1,6,0,1
41,281,1,0,1,0,6,148,0.0,92.0613,0.14,0.0,0.0,-1,-1,0,0,2,6,0,1
47,1,1,0,123,13,16,93,0.0,174.6393,0.14,316.4695,5242880,-1,-1,0,0,3,7,0,1
41,323,26,0,806,0,44,131,0.0,6.4829,0.14,0.0,0.0,-1,-1,0,0,0,6,0,1
36,122,41,1,78,0,1,190,0.1096,0.09,89.5968,0.0,0.0,-1,-1,0,0,6,5,0,1
55,150,110,3,128,0,2,10,0.0,0.09,0.14,0.0,0.0,-1,-1,0,0,0,6,0,1
26,184,112,0,1,15,6,123,0.3471,0.09,0.14,768.8664,0.0,-1,-1,0,0,2,2,0,1
21,224,1,0,399,30,9,713,0.0,85.483,215.5771,715.8714,0.0,-1,-1,0,0,1,7,0,1
29,308,1,0,15,5,7,74,0.0,0.09,171.4673,0.0,0.0,-1,-1,0,0,0,4,0,1
111,438,15,0,271,22,7,1172,0.0,76.6741,0.14,398.6979,3889397.0552,-1,-1,0,0,2,6,0,1
68,337,1,5,1,0,1,183,0.4084,203.8385,23.6906,461.6694,2069031.9124,-1,-1,0,0,1,1,0,1
41,212,1,10,1,4,6,132,0.6848,0.09,0.14,0.0,2286785.4838,-1,-1,0,0,0,2,0,1
29,545,611,0,67,2,1,388,0.0,78.8079,0.14,6778.1565,5242880,-1,-1,0,0,0,4,0,1
28,282,203,1,123,2,2,37,0.0,0.09,0.14,435.5216,816339.8101,-1,-1,0,0,1,0,0,1
18,502,1,0,56,0,71,56,0.3071,0.09,42.3801,0.0,0.0,-1,-1,0,0,0,0,0,1
34,623,41,0,28,1,36,1,0.0,0.09,0.14,0.0,1672539.5821,-1,-1,0,0,3,6,0,1
37,655,195,2,1,8,9,130,0.8435,163.1335,109.9044,18.6179,0.0,-1,-1,0,0,3,16,0,1
14,295,5,0,30,0,5,137,0.079,0.09,0.14,509.741,0.0,-1,-1,0,0,2,5,0,1
146,440,132,0,192,1,3,376,0.0,61.9248,39.273,0.0,0.0,-1,-1,0,0,0,5,0,1
43,2667,98,3,462,0,1,218,0.0,0.09,0.14,0.0,3007411.5313,-1,-1,0,0,0,8,0,1
36,677,42,2,112,0,6,20,0.0074,0.09,0.14,0.0,5242880,-1,-1,0,0,2,7,0,1
